nb_step	D=1.0	D=0.31622776601683794	D=0.1	D=0.03162277660168379	D=0.01	D=0.0031622776601683794
1329.0	0.3377777777777778	0.3347222222222222	0.2663888888888889	0.17	0.08805555555555555	0.041944444444444444
1330.0	0.33805555555555555	0.335	0.26666666666666666	0.17	0.08888888888888889	0.041944444444444444
1331.0	0.3375	0.335	0.26694444444444443	0.17055555555555554	0.08861111111111111	0.041944444444444444
1332.0	0.3372222222222222	0.335	0.26722222222222225	0.17055555555555554	0.08833333333333333	0.041944444444444444
1333.0	0.3372222222222222	0.33444444444444443	0.26722222222222225	0.17083333333333334	0.08833333333333333	0.041944444444444444
1334.0	0.33666666666666667	0.3352777777777778	0.2677777777777778	0.17083333333333334	0.08805555555555555	0.041944444444444444
1335.0	0.33611111111111114	0.3347222222222222	0.26722222222222225	0.17055555555555554	0.08805555555555555	0.041944444444444444
1336.0	0.3358333333333333	0.3352777777777778	0.26805555555555555	0.1711111111111111	0.08861111111111111	0.041944444444444444
1337.0	0.3363888888888889	0.335	0.2677777777777778	0.1711111111111111	0.08805555555555555	0.041944444444444444
1338.0	0.3363888888888889	0.335	0.26805555555555555	0.1711111111111111	0.08777777777777777	0.041944444444444444
1339.0	0.33611111111111114	0.3352777777777778	0.26805555555555555	0.1713888888888889	0.08777777777777777	0.041944444444444444
1340.0	0.33611111111111114	0.335	0.2677777777777778	0.17222222222222222	0.08777777777777777	0.041944444444444444
1341.0	0.33555555555555555	0.33555555555555555	0.2675	0.17194444444444446	0.08861111111111111	0.041666666666666664
1342.0	0.3352777777777778	0.3358333333333333	0.2675	0.17166666666666666	0.08861111111111111	0.04138888888888889
1343.0	0.335	0.33666666666666667	0.2677777777777778	0.17222222222222222	0.08861111111111111	0.041944444444444444
1344.0	0.33416666666666667	0.33666666666666667	0.26861111111111113	0.1725	0.08861111111111111	0.041944444444444444
1345.0	0.3333333333333333	0.3372222222222222	0.2683333333333333	0.17222222222222222	0.08888888888888889	0.041944444444444444
1346.0	0.33305555555555555	0.33666666666666667	0.2683333333333333	0.1725	0.08888888888888889	0.042222222222222223
1347.0	0.33305555555555555	0.33666666666666667	0.26861111111111113	0.1725	0.08805555555555555	0.0425
1348.0	0.33305555555555555	0.3358333333333333	0.2683333333333333	0.17305555555555555	0.08805555555555555	0.0425
1349.0	0.3325	0.33611111111111114	0.2683333333333333	0.17333333333333334	0.08861111111111111	0.0425
1350.0	0.33305555555555555	0.33666666666666667	0.2683333333333333	0.17333333333333334	0.08861111111111111	0.042222222222222223
1351.0	0.3333333333333333	0.3363888888888889	0.2683333333333333	0.1738888888888889	0.08861111111111111	0.042222222222222223
1352.0	0.33444444444444443	0.33694444444444444	0.2683333333333333	0.17416666666666666	0.08861111111111111	0.042222222222222223
1353.0	0.33444444444444443	0.33694444444444444	0.26805555555555555	0.1736111111111111	0.08861111111111111	0.041944444444444444
1354.0	0.3338888888888889	0.33694444444444444	0.2677777777777778	0.1738888888888889	0.08888888888888889	0.041944444444444444
1355.0	0.33361111111111114	0.3375	0.2677777777777778	0.17416666666666666	0.08888888888888889	0.041944444444444444
1356.0	0.3338888888888889	0.3372222222222222	0.2683333333333333	0.17416666666666666	0.08888888888888889	0.041944444444444444
1357.0	0.33416666666666667	0.33694444444444444	0.26805555555555555	0.17472222222222222	0.08916666666666667	0.0425
1358.0	0.33416666666666667	0.33611111111111114	0.26805555555555555	0.17444444444444446	0.08916666666666667	0.042777777777777776
1359.0	0.33444444444444443	0.33555555555555555	0.2683333333333333	0.17416666666666666	0.08916666666666667	0.042777777777777776
1360.0	0.33416666666666667	0.3358333333333333	0.26805555555555555	0.17416666666666666	0.08916666666666667	0.042777777777777776
1361.0	0.33416666666666667	0.33666666666666667	0.2677777777777778	0.17444444444444446	0.08972222222222222	0.042777777777777776
1362.0	0.33416666666666667	0.33666666666666667	0.2677777777777778	0.17444444444444446	0.08972222222222222	0.0425
1363.0	0.3347222222222222	0.33694444444444444	0.26805555555555555	0.17472222222222222	0.09	0.042777777777777776
1364.0	0.33444444444444443	0.33694444444444444	0.26805555555555555	0.17444444444444446	0.09	0.043055555555555555
1365.0	0.33444444444444443	0.33694444444444444	0.2675	0.17444444444444446	0.09027777777777778	0.043055555555555555
1366.0	0.335	0.3372222222222222	0.26722222222222225	0.17472222222222222	0.09027777777777778	0.043055555555555555
1367.0	0.33555555555555555	0.3372222222222222	0.2675	0.17472222222222222	0.09027777777777778	0.043055555555555555
1368.0	0.33555555555555555	0.33666666666666667	0.2675	0.17472222222222222	0.09083333333333334	0.043333333333333335
1369.0	0.33555555555555555	0.33611111111111114	0.2688888888888889	0.175	0.0913888888888889	0.043333333333333335
1370.0	0.33611111111111114	0.33694444444444444	0.2688888888888889	0.175	0.0913888888888889	0.043333333333333335
1371.0	0.3363888888888889	0.33666666666666667	0.27	0.175	0.09111111111111111	0.043333333333333335
1372.0	0.3363888888888889	0.3372222222222222	0.27	0.175	0.0913888888888889	0.043055555555555555
1373.0	0.3363888888888889	0.3375	0.2702777777777778	0.17527777777777778	0.09111111111111111	0.043055555555555555
1374.0	0.33611111111111114	0.33805555555555555	0.2702777777777778	0.17583333333333334	0.0913888888888889	0.043333333333333335
1375.0	0.33611111111111114	0.3377777777777778	0.2702777777777778	0.17555555555555555	0.0913888888888889	0.043611111111111114
1376.0	0.33555555555555555	0.3377777777777778	0.2702777777777778	0.1761111111111111	0.0913888888888889	0.043611111111111114
1377.0	0.3358333333333333	0.3375	0.26944444444444443	0.17583333333333334	0.09111111111111111	0.043611111111111114
1378.0	0.3352777777777778	0.3372222222222222	0.2697222222222222	0.175	0.09083333333333334	0.043333333333333335
1379.0	0.33555555555555555	0.3375	0.26944444444444443	0.17527777777777778	0.09083333333333334	0.043055555555555555
1380.0	0.335	0.3377777777777778	0.2697222222222222	0.17555555555555555	0.09111111111111111	0.043055555555555555
1381.0	0.335	0.3377777777777778	0.27	0.17694444444444443	0.09111111111111111	0.043055555555555555
1382.0	0.3352777777777778	0.3383333333333333	0.2702777777777778	0.17722222222222223	0.0913888888888889	0.043055555555555555
1383.0	0.335	0.3383333333333333	0.27055555555555555	0.17722222222222223	0.09166666666666666	0.043055555555555555
1384.0	0.3358333333333333	0.3383333333333333	0.2708333333333333	0.1775	0.09166666666666666	0.043333333333333335
1385.0	0.33694444444444444	0.3377777777777778	0.27166666666666667	0.17805555555555555	0.09222222222222222	0.043333333333333335
1386.0	0.33666666666666667	0.3375	0.2713888888888889	0.17805555555555555	0.09222222222222222	0.043333333333333335
1387.0	0.33666666666666667	0.3375	0.27111111111111114	0.17805555555555555	0.09222222222222222	0.043333333333333335
1388.0	0.3372222222222222	0.33805555555555555	0.2708333333333333	0.17805555555555555	0.09222222222222222	0.043333333333333335
1389.0	0.3372222222222222	0.3375	0.27111111111111114	0.17833333333333334	0.09277777777777778	0.043333333333333335
1390.0	0.33694444444444444	0.3377777777777778	0.27166666666666667	0.1786111111111111	0.09277777777777778	0.043333333333333335
1391.0	0.3375	0.3386111111111111	0.27166666666666667	0.1786111111111111	0.09277777777777778	0.043333333333333335
1392.0	0.3372222222222222	0.3386111111111111	0.2713888888888889	0.17888888888888888	0.09333333333333334	0.043333333333333335
1393.0	0.3372222222222222	0.3388888888888889	0.27111111111111114	0.17944444444444443	0.09333333333333334	0.043333333333333335
1394.0	0.3372222222222222	0.33944444444444444	0.27111111111111114	0.17916666666666667	0.09333333333333334	0.043333333333333335
1395.0	0.33694444444444444	0.33916666666666667	0.27111111111111114	0.17944444444444443	0.09333333333333334	0.043333333333333335
1396.0	0.3372222222222222	0.33944444444444444	0.27055555555555555	0.17944444444444443	0.09277777777777778	0.043055555555555555
1397.0	0.3372222222222222	0.34	0.2708333333333333	0.17944444444444443	0.09333333333333334	0.043333333333333335
1398.0	0.3372222222222222	0.34	0.27111111111111114	0.17944444444444443	0.09361111111111112	0.043333333333333335
1399.0	0.3377777777777778	0.34	0.2713888888888889	0.17972222222222223	0.09361111111111112	0.043055555555555555
1400.0	0.3375	0.34	0.27111111111111114	0.17972222222222223	0.09333333333333334	0.043055555555555555
1401.0	0.3372222222222222	0.34	0.2708333333333333	0.17972222222222223	0.09333333333333334	0.043055555555555555
1402.0	0.3377777777777778	0.3402777777777778	0.27111111111111114	0.1802777777777778	0.09333333333333334	0.043055555555555555
1403.0	0.33805555555555555	0.34055555555555556	0.27111111111111114	0.18055555555555555	0.09388888888888888	0.043055555555555555
1404.0	0.33805555555555555	0.3408333333333333	0.2713888888888889	0.18055555555555555	0.09416666666666666	0.043055555555555555
1405.0	0.3383333333333333	0.34055555555555556	0.27166666666666667	0.1811111111111111	0.09444444444444444	0.043333333333333335
1406.0	0.3377777777777778	0.3402777777777778	0.27166666666666667	0.1811111111111111	0.09472222222222222	0.043611111111111114
1407.0	0.33805555555555555	0.3411111111111111	0.2725	0.18138888888888888	0.09444444444444444	0.043611111111111114
1408.0	0.3383333333333333	0.34055555555555556	0.2725	0.18138888888888888	0.09444444444444444	0.04388888888888889
1409.0	0.3383333333333333	0.3397222222222222	0.2722222222222222	0.18138888888888888	0.09444444444444444	0.04388888888888889
1410.0	0.33916666666666667	0.3397222222222222	0.2727777777777778	0.1811111111111111	0.09416666666666666	0.04388888888888889
1411.0	0.33916666666666667	0.34	0.2727777777777778	0.1811111111111111	0.09388888888888888	0.04388888888888889
1412.0	0.3388888888888889	0.3402777777777778	0.2727777777777778	0.1811111111111111	0.09388888888888888	0.04388888888888889
1413.0	0.3386111111111111	0.3411111111111111	0.27194444444444443	0.1811111111111111	0.09388888888888888	0.04388888888888889
1414.0	0.3388888888888889	0.3413888888888889	0.27194444444444443	0.18083333333333335	0.09388888888888888	0.04388888888888889
1415.0	0.33916666666666667	0.3422222222222222	0.27166666666666667	0.1811111111111111	0.09361111111111112	0.04388888888888889
1416.0	0.33944444444444444	0.3416666666666667	0.2722222222222222	0.18166666666666667	0.09333333333333334	0.04388888888888889
1417.0	0.34	0.3416666666666667	0.2727777777777778	0.18166666666666667	0.09333333333333334	0.04388888888888889
1418.0	0.3397222222222222	0.3413888888888889	0.27305555555555555	0.18166666666666667	0.09333333333333334	0.04388888888888889
1419.0	0.3397222222222222	0.3413888888888889	0.2725	0.18166666666666667	0.09361111111111112	0.04416666666666667
1420.0	0.3397222222222222	0.3411111111111111	0.27305555555555555	0.18222222222222223	0.09361111111111112	0.04416666666666667
1421.0	0.33944444444444444	0.3411111111111111	0.2727777777777778	0.18194444444444444	0.09444444444444444	0.04388888888888889
1422.0	0.34	0.34194444444444444	0.2727777777777778	0.18194444444444444	0.09444444444444444	0.04388888888888889
1423.0	0.3402777777777778	0.3427777777777778	0.2733333333333333	0.18222222222222223	0.09472222222222222	0.04388888888888889
1424.0	0.3402777777777778	0.3438888888888889	0.27361111111111114	0.1825	0.09472222222222222	0.04388888888888889
1425.0	0.3402777777777778	0.3433333333333333	0.27361111111111114	0.1825	0.09361111111111112	0.04388888888888889
1426.0	0.3411111111111111	0.3422222222222222	0.2738888888888889	0.1827777777777778	0.09361111111111112	0.04388888888888889
1427.0	0.3416666666666667	0.34305555555555556	0.2733333333333333	0.1827777777777778	0.09333333333333334	0.04388888888888889
1428.0	0.34194444444444444	0.3438888888888889	0.2727777777777778	0.18305555555555555	0.09361111111111112	0.04388888888888889
1429.0	0.3416666666666667	0.3436111111111111	0.2733333333333333	0.18305555555555555	0.09361111111111112	0.04388888888888889
1430.0	0.34055555555555556	0.3433333333333333	0.27305555555555555	0.1827777777777778	0.09361111111111112	0.04388888888888889
1431.0	0.34055555555555556	0.3436111111111111	0.2733333333333333	0.1827777777777778	0.09361111111111112	0.04388888888888889
1432.0	0.3413888888888889	0.3438888888888889	0.2733333333333333	0.1827777777777778	0.09416666666666666	0.04388888888888889
1433.0	0.34194444444444444	0.3441666666666667	0.2733333333333333	0.18305555555555555	0.09388888888888888	0.04388888888888889
1434.0	0.34194444444444444	0.3441666666666667	0.2727777777777778	0.1827777777777778	0.09444444444444444	0.04388888888888889
1435.0	0.34194444444444444	0.34444444444444444	0.27305555555555555	0.1827777777777778	0.09444444444444444	0.04388888888888889
1436.0	0.3422222222222222	0.3447222222222222	0.27305555555555555	0.1827777777777778	0.09472222222222222	0.043611111111111114
1437.0	0.34194444444444444	0.34444444444444444	0.2733333333333333	0.18222222222222223	0.095	0.043611111111111114
1438.0	0.3416666666666667	0.3441666666666667	0.2733333333333333	0.18194444444444444	0.09444444444444444	0.04416666666666667
1439.0	0.3416666666666667	0.3436111111111111	0.27416666666666667	0.18166666666666667	0.09444444444444444	0.04388888888888889
1440.0	0.3416666666666667	0.3438888888888889	0.27361111111111114	0.18222222222222223	0.09444444444444444	0.04388888888888889
1441.0	0.3416666666666667	0.3436111111111111	0.27361111111111114	0.18194444444444444	0.095	0.04388888888888889
1442.0	0.34194444444444444	0.3433333333333333	0.2738888888888889	0.18222222222222223	0.095	0.04388888888888889
1443.0	0.3413888888888889	0.3436111111111111	0.27444444444444444	0.1825	0.095	0.043611111111111114
1444.0	0.34194444444444444	0.3436111111111111	0.27444444444444444	0.18305555555555555	0.095	0.043611111111111114
1445.0	0.34194444444444444	0.3433333333333333	0.2738888888888889	0.18305555555555555	0.09527777777777778	0.04388888888888889
1446.0	0.3422222222222222	0.3441666666666667	0.27361111111111114	0.18305555555555555	0.09527777777777778	0.04416666666666667
1447.0	0.34305555555555556	0.3441666666666667	0.2733333333333333	0.18333333333333332	0.09583333333333334	0.044444444444444446
1448.0	0.3433333333333333	0.3438888888888889	0.27194444444444443	0.1827777777777778	0.09638888888888889	0.04416666666666667
1449.0	0.3436111111111111	0.3438888888888889	0.27305555555555555	0.18333333333333332	0.09666666666666666	0.04416666666666667
1450.0	0.3436111111111111	0.3436111111111111	0.2727777777777778	0.18333333333333332	0.09638888888888889	0.04416666666666667
1451.0	0.3447222222222222	0.3436111111111111	0.27305555555555555	0.1827777777777778	0.0961111111111111	0.04416666666666667
1452.0	0.3452777777777778	0.3441666666666667	0.2733333333333333	0.18305555555555555	0.0961111111111111	0.04416666666666667
1453.0	0.3461111111111111	0.3438888888888889	0.2733333333333333	0.18333333333333332	0.0961111111111111	0.04416666666666667
1454.0	0.34555555555555556	0.3436111111111111	0.2733333333333333	0.18388888888888888	0.0961111111111111	0.04416666666666667
1455.0	0.345	0.34305555555555556	0.27416666666666667	0.18416666666666667	0.09583333333333334	0.04416666666666667
1456.0	0.3447222222222222	0.3433333333333333	0.2738888888888889	0.18388888888888888	0.0961111111111111	0.04416666666666667
1457.0	0.3441666666666667	0.3427777777777778	0.27361111111111114	0.18416666666666667	0.09666666666666666	0.04416666666666667
1458.0	0.34444444444444444	0.3433333333333333	0.27416666666666667	0.18416666666666667	0.09666666666666666	0.04416666666666667
1459.0	0.345	0.3425	0.27444444444444444	0.18416666666666667	0.09638888888888889	0.04416666666666667
1460.0	0.34444444444444444	0.3427777777777778	0.2747222222222222	0.18388888888888888	0.09638888888888889	0.04416666666666667
1461.0	0.345	0.3425	0.27416666666666667	0.18388888888888888	0.0961111111111111	0.04416666666666667
1462.0	0.34444444444444444	0.3425	0.27444444444444444	0.18388888888888888	0.09638888888888889	0.04416666666666667
1463.0	0.3452777777777778	0.34305555555555556	0.2738888888888889	0.18416666666666667	0.0961111111111111	0.04388888888888889
1464.0	0.345	0.3425	0.27444444444444444	0.18416666666666667	0.09583333333333334	0.04388888888888889
1465.0	0.345	0.3422222222222222	0.27444444444444444	0.18444444444444444	0.0961111111111111	0.04388888888888889
1466.0	0.3458333333333333	0.3427777777777778	0.27416666666666667	0.18472222222222223	0.09638888888888889	0.043611111111111114
1467.0	0.3458333333333333	0.34305555555555556	0.2747222222222222	0.185	0.09638888888888889	0.04416666666666667
1468.0	0.3452777777777778	0.3433333333333333	0.2747222222222222	0.18472222222222223	0.09638888888888889	0.04416666666666667
1469.0	0.34555555555555556	0.3433333333333333	0.2747222222222222	0.18416666666666667	0.09638888888888889	0.04416666666666667
1470.0	0.3458333333333333	0.3433333333333333	0.275	0.18444444444444444	0.09638888888888889	0.04416666666666667
1471.0	0.3458333333333333	0.3436111111111111	0.275	0.18444444444444444	0.09666666666666666	0.04416666666666667
1472.0	0.3475	0.3441666666666667	0.27416666666666667	0.18416666666666667	0.09694444444444444	0.04388888888888889
1473.0	0.3472222222222222	0.34444444444444444	0.2747222222222222	0.18444444444444444	0.09694444444444444	0.04388888888888889
1474.0	0.3472222222222222	0.3447222222222222	0.2752777777777778	0.185	0.09666666666666666	0.04388888888888889
1475.0	0.3461111111111111	0.3458333333333333	0.2758333333333333	0.18444444444444444	0.09666666666666666	0.04388888888888889
1476.0	0.3458333333333333	0.3458333333333333	0.2752777777777778	0.18416666666666667	0.09666666666666666	0.04388888888888889
1477.0	0.3452777777777778	0.3463888888888889	0.2752777777777778	0.18388888888888888	0.09722222222222222	0.043611111111111114
1478.0	0.345	0.3458333333333333	0.2758333333333333	0.18388888888888888	0.09666666666666666	0.043611111111111114
1479.0	0.3447222222222222	0.3452777777777778	0.27555555555555555	0.18333333333333332	0.09694444444444444	0.04416666666666667
1480.0	0.34444444444444444	0.345	0.2763888888888889	0.1836111111111111	0.09694444444444444	0.04416666666666667
1481.0	0.345	0.3452777777777778	0.27666666666666667	0.18305555555555555	0.09666666666666666	0.04416666666666667
1482.0	0.34555555555555556	0.3452777777777778	0.27666666666666667	0.1827777777777778	0.09694444444444444	0.04416666666666667
1483.0	0.3461111111111111	0.3452777777777778	0.27666666666666667	0.1836111111111111	0.09777777777777778	0.04416666666666667
1484.0	0.3461111111111111	0.3452777777777778	0.27666666666666667	0.18388888888888888	0.09777777777777778	0.04416666666666667
1485.0	0.34694444444444444	0.3447222222222222	0.27694444444444444	0.1836111111111111	0.09777777777777778	0.04416666666666667
1486.0	0.3472222222222222	0.34444444444444444	0.27666666666666667	0.18416666666666667	0.09777777777777778	0.04416666666666667
1487.0	0.3466666666666667	0.345	0.27694444444444444	0.18388888888888888	0.0975	0.04416666666666667
1488.0	0.3472222222222222	0.345	0.2772222222222222	0.18416666666666667	0.09777777777777778	0.04388888888888889
1489.0	0.34805555555555556	0.34444444444444444	0.2763888888888889	0.18472222222222223	0.09833333333333333	0.04388888888888889
1490.0	0.34833333333333333	0.3436111111111111	0.27666666666666667	0.18555555555555556	0.09777777777777778	0.04388888888888889
1491.0	0.3491666666666667	0.3436111111111111	0.27666666666666667	0.18555555555555556	0.09805555555555556	0.04388888888888889
1492.0	0.3497222222222222	0.3433333333333333	0.2763888888888889	0.18583333333333332	0.09861111111111111	0.04388888888888889
1493.0	0.35055555555555556	0.3441666666666667	0.2758333333333333	0.18638888888888888	0.09861111111111111	0.04388888888888889
1494.0	0.35083333333333333	0.3436111111111111	0.27555555555555555	0.18611111111111112	0.09861111111111111	0.04388888888888889
1495.0	0.3511111111111111	0.3438888888888889	0.275	0.18583333333333332	0.09861111111111111	0.04388888888888889
1496.0	0.35194444444444445	0.34444444444444444	0.2761111111111111	0.18583333333333332	0.09861111111111111	0.04388888888888889
1497.0	0.35194444444444445	0.34444444444444444	0.27666666666666667	0.18583333333333332	0.09861111111111111	0.04388888888888889
1498.0	0.35194444444444445	0.3447222222222222	0.27694444444444444	0.18583333333333332	0.09888888888888889	0.04388888888888889
1499.0	0.35138888888888886	0.3452777777777778	0.27694444444444444	0.18583333333333332	0.09888888888888889	0.04388888888888889
1500.0	0.35138888888888886	0.3452777777777778	0.2772222222222222	0.1852777777777778	0.09916666666666667	0.04388888888888889
1501.0	0.35138888888888886	0.34555555555555556	0.2772222222222222	0.18583333333333332	0.09861111111111111	0.04388888888888889
1502.0	0.35138888888888886	0.3452777777777778	0.2772222222222222	0.18583333333333332	0.09861111111111111	0.04388888888888889
1503.0	0.3511111111111111	0.3452777777777778	0.2772222222222222	0.18611111111111112	0.09888888888888889	0.04388888888888889
1504.0	0.3502777777777778	0.3447222222222222	0.2772222222222222	0.18611111111111112	0.09944444444444445	0.04388888888888889
1505.0	0.3502777777777778	0.34444444444444444	0.2772222222222222	0.18666666666666668	0.09944444444444445	0.04388888888888889
1506.0	0.35	0.34444444444444444	0.27666666666666667	0.18666666666666668	0.09944444444444445	0.04388888888888889
1507.0	0.35	0.3438888888888889	0.27666666666666667	0.18666666666666668	0.09944444444444445	0.043611111111111114
1508.0	0.3502777777777778	0.3438888888888889	0.2772222222222222	0.18638888888888888	0.09972222222222223	0.043611111111111114
1509.0	0.35	0.34444444444444444	0.2772222222222222	0.18694444444444444	0.09972222222222223	0.043611111111111114
1510.0	0.35	0.34444444444444444	0.27805555555555556	0.18694444444444444	0.09972222222222223	0.04388888888888889
1511.0	0.35083333333333333	0.3441666666666667	0.27805555555555556	0.18722222222222223	0.09972222222222223	0.04416666666666667
1512.0	0.3511111111111111	0.3441666666666667	0.2777777777777778	0.18666666666666668	0.09972222222222223	0.04416666666666667
1513.0	0.35055555555555556	0.3447222222222222	0.2777777777777778	0.18694444444444444	0.1	0.04388888888888889
1514.0	0.3497222222222222	0.3441666666666667	0.2775	0.18666666666666668	0.09972222222222223	0.04388888888888889
1515.0	0.3497222222222222	0.345	0.27694444444444444	0.18611111111111112	0.1	0.044444444444444446
1516.0	0.3497222222222222	0.3452777777777778	0.27666666666666667	0.18555555555555556	0.1	0.044444444444444446
1517.0	0.3497222222222222	0.3452777777777778	0.27666666666666667	0.18583333333333332	0.1	0.044444444444444446
1518.0	0.34944444444444445	0.3458333333333333	0.27694444444444444	0.18694444444444444	0.1	0.044444444444444446
1519.0	0.3502777777777778	0.3461111111111111	0.27694444444444444	0.18694444444444444	0.10055555555555555	0.044444444444444446
1520.0	0.3511111111111111	0.3463888888888889	0.27666666666666667	0.18694444444444444	0.10055555555555555	0.044444444444444446
1521.0	0.3511111111111111	0.3466666666666667	0.27666666666666667	0.18722222222222223	0.10055555555555555	0.044444444444444446
1522.0	0.3516666666666667	0.34694444444444444	0.2763888888888889	0.18805555555555556	0.10055555555555555	0.044444444444444446
1523.0	0.35138888888888886	0.34694444444444444	0.27666666666666667	0.18777777777777777	0.10055555555555555	0.044444444444444446
1524.0	0.35138888888888886	0.3475	0.27694444444444444	0.18805555555555556	0.10055555555555555	0.04472222222222222
1525.0	0.35138888888888886	0.3475	0.27694444444444444	0.18833333333333332	0.10055555555555555	0.04472222222222222
1526.0	0.3511111111111111	0.34805555555555556	0.27694444444444444	0.18805555555555556	0.10055555555555555	0.04472222222222222
1527.0	0.35138888888888886	0.3486111111111111	0.27666666666666667	0.18833333333333332	0.10055555555555555	0.04472222222222222
1528.0	0.3516666666666667	0.34944444444444445	0.27666666666666667	0.18833333333333332	0.10083333333333333	0.04472222222222222
1529.0	0.3525	0.34944444444444445	0.27694444444444444	0.18888888888888888	0.10083333333333333	0.04472222222222222
1530.0	0.3522222222222222	0.35	0.27666666666666667	0.18916666666666668	0.10083333333333333	0.04472222222222222
1531.0	0.3522222222222222	0.35055555555555556	0.2761111111111111	0.18944444444444444	0.10055555555555555	0.04472222222222222
1532.0	0.35194444444444445	0.3511111111111111	0.2758333333333333	0.18944444444444444	0.10055555555555555	0.045
1533.0	0.35194444444444445	0.3511111111111111	0.2752777777777778	0.19	0.10055555555555555	0.045
1534.0	0.3525	0.35083333333333333	0.27555555555555555	0.19	0.10111111111111111	0.04527777777777778
1535.0	0.3525	0.35083333333333333	0.27555555555555555	0.19	0.10138888888888889	0.04527777777777778
1536.0	0.3525	0.35055555555555556	0.2747222222222222	0.19027777777777777	0.10138888888888889	0.045
1537.0	0.35305555555555557	0.35083333333333333	0.275	0.19027777777777777	0.10138888888888889	0.04472222222222222
1538.0	0.35333333333333333	0.35055555555555556	0.27444444444444444	0.19055555555555556	0.10166666666666667	0.045
1539.0	0.35305555555555557	0.35138888888888886	0.2747222222222222	0.19027777777777777	0.10194444444444445	0.045
1540.0	0.35333333333333333	0.3522222222222222	0.275	0.19027777777777777	0.10222222222222223	0.04527777777777778
1541.0	0.35333333333333333	0.3522222222222222	0.2752777777777778	0.19	0.1025	0.04527777777777778
1542.0	0.3536111111111111	0.3522222222222222	0.2758333333333333	0.19027777777777777	0.1025	0.04527777777777778
1543.0	0.3536111111111111	0.35138888888888886	0.2763888888888889	0.19027777777777777	0.10222222222222223	0.04527777777777778
1544.0	0.35388888888888886	0.35138888888888886	0.2772222222222222	0.19055555555555556	0.10222222222222223	0.04527777777777778
1545.0	0.35305555555555557	0.35194444444444445	0.2777777777777778	0.19111111111111112	0.10222222222222223	0.04527777777777778
1546.0	0.35305555555555557	0.3522222222222222	0.2777777777777778	0.19111111111111112	0.10222222222222223	0.04527777777777778
1547.0	0.3525	0.3525	0.27805555555555556	0.19111111111111112	0.10222222222222223	0.04555555555555556
1548.0	0.3527777777777778	0.35305555555555557	0.2786111111111111	0.19111111111111112	0.10222222222222223	0.04555555555555556
1549.0	0.3527777777777778	0.35333333333333333	0.2791666666666667	0.19111111111111112	0.1025	0.04555555555555556
1550.0	0.3525	0.3536111111111111	0.2786111111111111	0.19111111111111112	0.10277777777777777	0.04555555555555556
1551.0	0.3525	0.3536111111111111	0.2786111111111111	0.19083333333333333	0.10305555555555555	0.04555555555555556
1552.0	0.35305555555555557	0.35388888888888886	0.2791666666666667	0.19083333333333333	0.10305555555555555	0.04527777777777778
1553.0	0.3536111111111111	0.3536111111111111	0.2797222222222222	0.1913888888888889	0.1025	0.04527777777777778
1554.0	0.35333333333333333	0.35305555555555557	0.2797222222222222	0.1913888888888889	0.10277777777777777	0.04555555555555556
1555.0	0.35305555555555557	0.35444444444444445	0.27944444444444444	0.19166666666666668	0.10305555555555555	0.04555555555555556
1556.0	0.3527777777777778	0.3541666666666667	0.2786111111111111	0.19111111111111112	0.10305555555555555	0.04583333333333333
1557.0	0.3525	0.35388888888888886	0.2791666666666667	0.19111111111111112	0.10361111111111111	0.04583333333333333
1558.0	0.35305555555555557	0.35388888888888886	0.28	0.19027777777777777	0.10361111111111111	0.04611111111111111
1559.0	0.3525	0.35388888888888886	0.28	0.19055555555555556	0.10305555555555555	0.04611111111111111
1560.0	0.35305555555555557	0.3536111111111111	0.28055555555555556	0.19083333333333333	0.10333333333333333	0.04611111111111111
1561.0	0.35333333333333333	0.35444444444444445	0.2802777777777778	0.19083333333333333	0.10333333333333333	0.04611111111111111
1562.0	0.35333333333333333	0.3547222222222222	0.2802777777777778	0.19055555555555556	0.10333333333333333	0.04638888888888889
1563.0	0.3527777777777778	0.3552777777777778	0.28055555555555556	0.19055555555555556	0.10277777777777777	0.04611111111111111
1564.0	0.3522222222222222	0.35555555555555557	0.28	0.19111111111111112	0.10277777777777777	0.04611111111111111
1565.0	0.3522222222222222	0.35555555555555557	0.27944444444444444	0.19083333333333333	0.10277777777777777	0.04611111111111111
1566.0	0.3522222222222222	0.35555555555555557	0.2797222222222222	0.19111111111111112	0.10277777777777777	0.04611111111111111
1567.0	0.3516666666666667	0.3552777777777778	0.2791666666666667	0.19111111111111112	0.10277777777777777	0.04611111111111111
1568.0	0.3516666666666667	0.3547222222222222	0.2788888888888889	0.19111111111111112	0.10277777777777777	0.04666666666666667
1569.0	0.3516666666666667	0.35333333333333333	0.27944444444444444	0.1913888888888889	0.1025	0.04666666666666667
1570.0	0.35194444444444445	0.35333333333333333	0.28	0.19166666666666668	0.10277777777777777	0.04638888888888889
1571.0	0.3522222222222222	0.3527777777777778	0.28055555555555556	0.1913888888888889	0.10277777777777777	0.04638888888888889
1572.0	0.3522222222222222	0.3525	0.2808333333333333	0.19111111111111112	0.10305555555555555	0.04638888888888889
1573.0	0.3527777777777778	0.3525	0.2811111111111111	0.1913888888888889	0.10333333333333333	0.04638888888888889
1574.0	0.35305555555555557	0.3522222222222222	0.2808333333333333	0.19194444444444445	0.10361111111111111	0.04638888888888889
