nb_step	phi=0.2	phi=0.7
128.0	0.0785	0.056500000000000015
129.0	0.0795	0.056500000000000015
130.0	0.0795	0.0575
131.0	0.0795	0.0575
132.0	0.0805	0.0585
133.0	0.0815	0.059000000000000004
134.0	0.082	0.059000000000000004
135.0	0.082	0.060000000000000005
136.0	0.0835	0.060500000000000005
137.0	0.084	0.060500000000000005
138.0	0.0845	0.061000000000000006
139.0	0.085	0.061500000000000006
140.0	0.0845	0.062000000000000006
141.0	0.085	0.062000000000000006
142.0	0.085	0.06250000000000001
143.0	0.0855	0.064
144.0	0.08600000000000002	0.064
145.0	0.08600000000000002	0.064
146.0	0.085	0.064
147.0	0.085	0.064
148.0	0.085	0.0645
149.0	0.085	0.0645
150.0	0.085	0.0645
151.0	0.08650000000000002	0.065
152.0	0.08650000000000002	0.065
153.0	0.08850000000000002	0.0655
154.0	0.08950000000000002	0.0675
155.0	0.08950000000000002	0.068
156.0	0.08950000000000002	0.0685
157.0	0.08950000000000002	0.068
158.0	0.09050000000000002	0.068
159.0	0.09050000000000002	0.068
160.0	0.09100000000000003	0.0685
161.0	0.09200000000000003	0.069
162.0	0.09200000000000003	0.069
163.0	0.09250000000000003	0.069
164.0	0.09350000000000003	0.069
165.0	0.09300000000000003	0.069
166.0	0.09350000000000003	0.069
167.0	0.09550000000000003	0.069
168.0	0.09550000000000003	0.07
169.0	0.09600000000000003	0.07
170.0	0.09900000000000003	0.07
171.0	0.09900000000000003	0.07050000000000001
172.0	0.10000000000000003	0.07050000000000001
173.0	0.10100000000000003	0.07050000000000001
174.0	0.10150000000000003	0.07050000000000001
175.0	0.10200000000000004	0.07050000000000001
176.0	0.10250000000000004	0.07100000000000001
177.0	0.10250000000000004	0.07100000000000001
178.0	0.10300000000000004	0.07200000000000001
179.0	0.10400000000000004	0.07350000000000001
180.0	0.10450000000000004	0.07350000000000001
181.0	0.10450000000000004	0.07400000000000001
182.0	0.10450000000000004	0.07400000000000001
183.0	0.10500000000000004	0.07450000000000001
184.0	0.10500000000000004	0.07400000000000001
185.0	0.10550000000000004	0.07450000000000001
186.0	0.10600000000000004	0.07500000000000001
187.0	0.10600000000000004	0.07450000000000001
188.0	0.10600000000000004	0.07400000000000001
189.0	0.10600000000000004	0.07400000000000001
190.0	0.10650000000000004	0.07400000000000001
191.0	0.10850000000000004	0.07400000000000001
192.0	0.10900000000000004	0.07500000000000001
193.0	0.10800000000000004	0.07500000000000001
194.0	0.10950000000000004	0.07550000000000001
195.0	0.10950000000000004	0.07600000000000001
196.0	0.11000000000000004	0.07750000000000001
197.0	0.11100000000000004	0.07800000000000001
198.0	0.11150000000000004	0.07850000000000001
199.0	0.11100000000000004	0.07850000000000001
200.0	0.11100000000000004	0.07850000000000001
201.0	0.11150000000000004	0.07800000000000001
202.0	0.11200000000000004	0.07750000000000001
203.0	0.11200000000000004	0.07900000000000001
204.0	0.11300000000000002	0.07950000000000002
205.0	0.11450000000000002	0.08000000000000002
206.0	0.11450000000000002	0.08050000000000002
207.0	0.1155	0.08050000000000002
208.0	0.1155	0.08200000000000002
209.0	0.116	0.08250000000000002
210.0	0.117	0.08300000000000002
211.0	0.117	0.08350000000000002
212.0	0.11750000000000001	0.08350000000000002
213.0	0.11750000000000001	0.08400000000000002
214.0	0.11750000000000001	0.08450000000000003
215.0	0.11800000000000001	0.08450000000000003
216.0	0.11800000000000001	0.08450000000000003
217.0	0.11800000000000001	0.08400000000000003
218.0	0.11950000000000001	0.08450000000000003
219.0	0.12000000000000001	0.08550000000000003
220.0	0.11950000000000001	0.08500000000000003
221.0	0.11900000000000002	0.08550000000000003
222.0	0.12050000000000004	0.08550000000000003
223.0	0.12050000000000004	0.08600000000000003
224.0	0.12100000000000004	0.08500000000000003
225.0	0.12100000000000004	0.08600000000000003
226.0	0.12150000000000004	0.08700000000000004
227.0	0.12200000000000004	0.08800000000000002
228.0	0.12450000000000004	0.08750000000000002
229.0	0.12500000000000003	0.08750000000000002
230.0	0.12550000000000003	0.08800000000000002
231.0	0.12600000000000003	0.08800000000000002
232.0	0.12650000000000003	0.08850000000000002
233.0	0.12750000000000003	0.08850000000000002
234.0	0.12800000000000003	0.08900000000000002
235.0	0.12900000000000003	0.08900000000000002
236.0	0.12950000000000003	0.09000000000000001
237.0	0.12950000000000003	0.09000000000000001
238.0	0.12950000000000003	0.09000000000000001
239.0	0.12950000000000003	0.09000000000000001
240.0	0.13000000000000006	0.09000000000000001
241.0	0.13000000000000006	0.09050000000000001
242.0	0.13000000000000006	0.09100000000000001
243.0	0.13050000000000006	0.09200000000000001
244.0	0.13150000000000006	0.09250000000000001
245.0	0.13200000000000006	0.09300000000000001
246.0	0.13250000000000006	0.09400000000000001
247.0	0.13400000000000006	0.09500000000000003
248.0	0.13500000000000006	0.09650000000000003
249.0	0.13500000000000006	0.09650000000000003
250.0	0.13650000000000007	0.09650000000000003
251.0	0.13750000000000007	0.09600000000000003
252.0	0.13850000000000007	0.09600000000000003
253.0	0.13850000000000007	0.09650000000000002
254.0	0.13900000000000007	0.09800000000000002
255.0	0.14050000000000007	0.09800000000000002
256.0	0.14150000000000007	0.09800000000000002
257.0	0.14150000000000007	0.09900000000000002
258.0	0.14250000000000007	0.09950000000000002
259.0	0.14300000000000007	0.10000000000000002
260.0	0.14250000000000007	0.10000000000000002
261.0	0.14200000000000007	0.10100000000000002
262.0	0.14200000000000007	0.10300000000000002
263.0	0.14250000000000007	0.10400000000000004
264.0	0.14400000000000007	0.10500000000000004
265.0	0.14450000000000007	0.10600000000000004
266.0	0.14550000000000007	0.10600000000000004
267.0	0.14450000000000007	0.10650000000000004
268.0	0.14600000000000007	0.10700000000000004
269.0	0.14650000000000007	0.10700000000000004
270.0	0.14950000000000008	0.10750000000000004
271.0	0.15000000000000008	0.10800000000000004
272.0	0.15050000000000008	0.10800000000000004
273.0	0.15100000000000005	0.10800000000000004
274.0	0.15150000000000005	0.10800000000000004
275.0	0.15200000000000005	0.10800000000000004
276.0	0.15300000000000002	0.10800000000000004
277.0	0.15300000000000002	0.10850000000000004
278.0	0.15350000000000003	0.10850000000000004
279.0	0.15350000000000003	0.10850000000000004
280.0	0.15350000000000003	0.10850000000000004
281.0	0.15350000000000003	0.10900000000000004
282.0	0.15350000000000003	0.10950000000000004
283.0	0.15450000000000003	0.10950000000000004
284.0	0.15350000000000003	0.10900000000000004
285.0	0.15400000000000003	0.11000000000000004
286.0	0.15400000000000003	0.11000000000000003
287.0	0.15400000000000003	0.11100000000000003
288.0	0.15400000000000003	0.11250000000000003
289.0	0.15450000000000003	0.11300000000000003
290.0	0.15450000000000003	0.11350000000000003
291.0	0.15450000000000003	0.11350000000000003
292.0	0.15500000000000003	0.11400000000000003
293.0	0.15650000000000003	0.11400000000000003
294.0	0.15650000000000003	0.11400000000000003
295.0	0.15650000000000003	0.11450000000000003
296.0	0.15650000000000003	0.11400000000000005
297.0	0.15700000000000003	0.11500000000000005
298.0	0.15750000000000003	0.11550000000000005
299.0	0.15750000000000003	0.11550000000000005
300.0	0.15800000000000003	0.11650000000000005
301.0	0.15800000000000003	0.11700000000000005
302.0	0.15900000000000003	0.11750000000000005
303.0	0.15950000000000003	0.11750000000000005
304.0	0.15950000000000003	0.11750000000000005
305.0	0.15950000000000003	0.11800000000000005
306.0	0.15950000000000003	0.11800000000000005
307.0	0.15950000000000003	0.11750000000000005
308.0	0.16100000000000003	0.11750000000000005
309.0	0.16150000000000003	0.11800000000000005
310.0	0.16150000000000003	0.11900000000000005
311.0	0.16200000000000003	0.11900000000000005
312.0	0.16250000000000003	0.11950000000000005
313.0	0.16250000000000003	0.11950000000000005
314.0	0.16350000000000003	0.12000000000000005
315.0	0.16350000000000003	0.12050000000000005
316.0	0.16350000000000003	0.12050000000000005
317.0	0.16400000000000003	0.12050000000000005
318.0	0.16400000000000003	0.12000000000000005
319.0	0.16500000000000004	0.11950000000000005
320.0	0.16550000000000004	0.11950000000000005
321.0	0.16500000000000004	0.11950000000000005
322.0	0.167	0.12000000000000002
323.0	0.16700000000000007	0.12050000000000002
324.0	0.16700000000000007	0.12200000000000003
325.0	0.16750000000000007	0.12250000000000003
326.0	0.16900000000000007	0.12300000000000003
327.0	0.17050000000000007	0.12350000000000003
328.0	0.17000000000000007	0.12350000000000003
329.0	0.17050000000000007	0.12450000000000003
330.0	0.17050000000000007	0.12400000000000003
331.0	0.17150000000000007	0.12450000000000003
332.0	0.17150000000000007	0.12600000000000003
333.0	0.17050000000000007	0.12550000000000003
334.0	0.17150000000000004	0.12550000000000003
335.0	0.17200000000000004	0.12550000000000003
336.0	0.17200000000000004	0.12600000000000003
337.0	0.17250000000000004	0.12550000000000003
338.0	0.17200000000000004	0.12600000000000003
339.0	0.17250000000000004	0.12650000000000003
340.0	0.17250000000000004	0.12700000000000003
341.0	0.17350000000000004	0.12700000000000003
342.0	0.17300000000000004	0.12700000000000003
343.0	0.17300000000000004	0.12800000000000003
344.0	0.17250000000000004	0.12850000000000003
345.0	0.17250000000000004	0.12900000000000003
346.0	0.17250000000000004	0.12950000000000003
347.0	0.17300000000000004	0.12950000000000003
348.0	0.17300000000000004	0.13100000000000003
349.0	0.17300000000000004	0.13050000000000003
350.0	0.17350000000000004	0.13200000000000003
351.0	0.17350000000000004	0.13200000000000003
352.0	0.17350000000000004	0.13150000000000003
353.0	0.17450000000000004	0.13150000000000003
354.0	0.17450000000000004	0.13150000000000003
355.0	0.17450000000000004	0.13150000000000003
356.0	0.17450000000000004	0.13150000000000003
357.0	0.17600000000000005	0.13250000000000003
358.0	0.17600000000000005	0.13250000000000003
359.0	0.17600000000000005	0.13300000000000003
360.0	0.17650000000000005	0.13250000000000003
361.0	0.17700000000000005	0.13300000000000003
362.0	0.17750000000000005	0.13350000000000004
363.0	0.17900000000000005	0.1345
364.0	0.17900000000000005	0.1345
365.0	0.18000000000000005	0.1345
366.0	0.18000000000000005	0.135
367.0	0.18000000000000005	0.136
368.0	0.18050000000000005	0.136
369.0	0.18050000000000005	0.136
370.0	0.18050000000000005	0.136
371.0	0.18050000000000005	0.136
372.0	0.18050000000000005	0.136
373.0	0.18050000000000005	0.1355
374.0	0.18150000000000005	0.1355
375.0	0.18200000000000005	0.1355
376.0	0.18300000000000005	0.1365
377.0	0.18400000000000005	0.1375
378.0	0.18300000000000005	0.138
379.0	0.18350000000000005	0.138
380.0	0.18400000000000005	0.1385
381.0	0.18400000000000005	0.1395
382.0	0.18400000000000005	0.1395
383.0	0.18400000000000005	0.14
384.0	0.18500000000000005	0.14
385.0	0.18550000000000005	0.1405
386.0	0.18500000000000005	0.14
387.0	0.18450000000000005	0.14
388.0	0.18450000000000005	0.1405
389.0	0.18400000000000005	0.1405
390.0	0.18400000000000005	0.14150000000000001
391.0	0.18450000000000005	0.14250000000000002
392.0	0.18400000000000005	0.14350000000000002
393.0	0.18450000000000005	0.14500000000000002
394.0	0.18500000000000005	0.14500000000000002
395.0	0.18450000000000005	0.14550000000000002
396.0	0.18500000000000005	0.14650000000000002
397.0	0.18450000000000005	0.14650000000000002
398.0	0.18500000000000005	0.14650000000000002
399.0	0.18550000000000005	0.14750000000000002
400.0	0.18550000000000005	0.14750000000000002
401.0	0.18550000000000005	0.14700000000000002
402.0	0.18550000000000005	0.14600000000000002
403.0	0.18550000000000005	0.14550000000000002
404.0	0.18600000000000005	0.14500000000000002
405.0	0.18700000000000006	0.14500000000000002
406.0	0.18700000000000006	0.14550000000000002
407.0	0.18700000000000006	0.14600000000000002
408.0	0.18700000000000006	0.14600000000000002
409.0	0.18750000000000006	0.14600000000000002
410.0	0.18750000000000006	0.14600000000000002
411.0	0.18800000000000006	0.14600000000000002
412.0	0.18850000000000006	0.14650000000000002
413.0	0.18850000000000006	0.14750000000000002
414.0	0.18900000000000006	0.14800000000000002
415.0	0.18850000000000006	0.14750000000000002
416.0	0.18900000000000006	0.14800000000000002
417.0	0.18950000000000006	0.14800000000000002
418.0	0.18950000000000006	0.14900000000000002
419.0	0.18900000000000006	0.14900000000000002
420.0	0.18950000000000006	0.15050000000000002
421.0	0.18950000000000006	0.15050000000000005
422.0	0.19050000000000006	0.15100000000000005
423.0	0.19050000000000006	0.15200000000000005
424.0	0.19200000000000006	0.15200000000000005
425.0	0.19100000000000006	0.15300000000000002
426.0	0.19150000000000006	0.15350000000000003
427.0	0.19300000000000006	0.15350000000000003
428.0	0.19350000000000006	0.15350000000000003
429.0	0.19350000000000006	0.15400000000000003
430.0	0.19350000000000006	0.15400000000000003
431.0	0.19500000000000006	0.15450000000000003
432.0	0.19550000000000006	0.15450000000000003
433.0	0.19550000000000006	0.15500000000000003
434.0	0.19600000000000006	0.15500000000000003
435.0	0.19600000000000006	0.15450000000000003
436.0	0.19650000000000006	0.15500000000000003
437.0	0.19700000000000006	0.15500000000000003
438.0	0.19700000000000006	0.15600000000000003
439.0	0.19700000000000006	0.15650000000000003
440.0	0.19750000000000006	0.15700000000000003
441.0	0.19750000000000006	0.15750000000000003
442.0	0.19800000000000006	0.15750000000000003
443.0	0.19950000000000007	0.15700000000000003
444.0	0.19950000000000007	0.15750000000000003
445.0	0.19900000000000007	0.15850000000000003
446.0	0.19900000000000007	0.15900000000000003
447.0	0.20000000000000007	0.15950000000000003
448.0	0.20000000000000007	0.15950000000000003
449.0	0.19900000000000007	0.15950000000000003
450.0	0.19950000000000007	0.15950000000000003
451.0	0.20000000000000007	0.16000000000000003
452.0	0.20100000000000007	0.16050000000000003
453.0	0.20050000000000007	0.16150000000000003
454.0	0.19950000000000007	0.16100000000000003
455.0	0.19900000000000007	0.16200000000000003
456.0	0.19950000000000007	0.16150000000000003
457.0	0.19950000000000007	0.16150000000000003
458.0	0.19950000000000007	0.16150000000000003
459.0	0.19850000000000007	0.16100000000000003
460.0	0.19850000000000007	0.16100000000000003
461.0	0.19850000000000007	0.16100000000000003
462.0	0.19850000000000007	0.16100000000000003
463.0	0.19850000000000007	0.16150000000000003
464.0	0.19850000000000007	0.16300000000000003
465.0	0.19850000000000007	0.16300000000000003
466.0	0.19950000000000007	0.16300000000000003
467.0	0.20100000000000007	0.16350000000000003
468.0	0.20250000000000007	0.16450000000000004
469.0	0.20250000000000007	0.16400000000000003
470.0	0.20250000000000007	0.16400000000000003
471.0	0.20300000000000007	0.16400000000000003
472.0	0.20400000000000007	0.16450000000000004
473.0	0.20500000000000007	0.16450000000000004
474.0	0.20550000000000007	0.16450000000000004
475.0	0.20600000000000007	0.16400000000000003
476.0	0.20700000000000007	0.16400000000000003
477.0	0.20750000000000007	0.16350000000000003
478.0	0.20750000000000007	0.16450000000000004
479.0	0.20750000000000007	0.16450000000000004
480.0	0.20900000000000007	0.16400000000000003
481.0	0.20900000000000007	0.16400000000000003
482.0	0.20900000000000007	0.16500000000000004
483.0	0.21000000000000008	0.16500000000000004
484.0	0.21050000000000008	0.16550000000000004
485.0	0.21150000000000005	0.16500000000000004
486.0	0.21200000000000005	0.16500000000000004
487.0	0.21150000000000005	0.16450000000000004
488.0	0.21100000000000005	0.16450000000000004
489.0	0.21100000000000005	0.16450000000000004
490.0	0.21100000000000005	0.16500000000000004
491.0	0.21150000000000005	0.16600000000000004
492.0	0.21150000000000005	0.16650000000000004
493.0	0.21200000000000005	0.16650000000000004
494.0	0.21200000000000005	0.16650000000000004
495.0	0.21200000000000005	0.16650000000000004
496.0	0.21200000000000005	0.16700000000000004
497.0	0.21300000000000005	0.16750000000000004
498.0	0.21300000000000005	0.16750000000000004
499.0	0.21300000000000005	0.16800000000000004
500.0	0.21400000000000005	0.16750000000000004
501.0	0.21350000000000005	0.16800000000000004
502.0	0.21450000000000005	0.16850000000000004
503.0	0.21500000000000005	0.16950000000000004
504.0	0.21450000000000005	0.16950000000000004
505.0	0.21450000000000005	0.16850000000000004
506.0	0.21450000000000002	0.16850000000000004
507.0	0.21500000000000002	0.16950000000000004
508.0	0.21550000000000002	0.16950000000000004
509.0	0.21600000000000003	0.17000000000000004
510.0	0.21550000000000008	0.16950000000000004
511.0	0.21450000000000008	0.16900000000000004
512.0	0.21400000000000008	0.16950000000000004
513.0	0.21500000000000008	0.16950000000000004
514.0	0.21650000000000008	0.17100000000000004
515.0	0.21700000000000008	0.17100000000000004
516.0	0.21650000000000008	0.17100000000000004
517.0	0.21750000000000008	0.17100000000000004
518.0	0.21750000000000008	0.17200000000000004
519.0	0.21750000000000008	0.17200000000000004
520.0	0.21700000000000008	0.17200000000000004
521.0	0.21750000000000008	0.17200000000000004
522.0	0.21700000000000008	0.17300000000000004
523.0	0.21700000000000008	0.17300000000000004
524.0	0.21700000000000008	0.17300000000000004
525.0	0.21750000000000008	0.17450000000000004
526.0	0.21750000000000008	0.17650000000000005
527.0	0.21800000000000008	0.17700000000000007
528.0	0.21800000000000008	0.17600000000000005
529.0	0.21750000000000008	0.17600000000000005
530.0	0.21650000000000008	0.17650000000000007
531.0	0.21650000000000008	0.17600000000000005
532.0	0.21700000000000008	0.17600000000000005
533.0	0.21850000000000008	0.17650000000000007
534.0	0.21950000000000008	0.17750000000000005
535.0	0.21950000000000008	0.17700000000000005
536.0	0.22050000000000008	0.17800000000000005
537.0	0.22100000000000009	0.17800000000000005
538.0	0.22150000000000009	0.17900000000000005
539.0	0.22100000000000009	0.17900000000000005
540.0	0.22100000000000003	0.17950000000000005
541.0	0.22250000000000003	0.17950000000000005
542.0	0.22250000000000003	0.17950000000000005
543.0	0.2230000000000001	0.18000000000000005
544.0	0.2240000000000001	0.18150000000000005
545.0	0.2250000000000001	0.18300000000000005
546.0	0.2255000000000001	0.18250000000000005
547.0	0.2255000000000001	0.18250000000000005
548.0	0.2260000000000001	0.18300000000000005
549.0	0.2270000000000001	0.18300000000000005
550.0	0.2270000000000001	0.18350000000000005
551.0	0.2280000000000001	0.18350000000000005
552.0	0.2290000000000001	0.18550000000000005
553.0	0.2300000000000001	0.18600000000000005
554.0	0.2295000000000001	0.18650000000000005
555.0	0.2295000000000001	0.18600000000000005
556.0	0.2300000000000001	0.18600000000000005
557.0	0.2305000000000001	0.18750000000000006
558.0	0.2305000000000001	0.18750000000000006
559.0	0.2305000000000001	0.18800000000000006
560.0	0.2310000000000001	0.18800000000000006
561.0	0.2305000000000001	0.18950000000000006
562.0	0.2300000000000001	0.18900000000000006
563.0	0.2300000000000001	0.18900000000000006
564.0	0.2295000000000001	0.18900000000000006
565.0	0.2295000000000001	0.18900000000000006
566.0	0.2315000000000001	0.18900000000000006
567.0	0.2315000000000001	0.18950000000000006
568.0	0.2310000000000001	0.19000000000000006
569.0	0.2310000000000001	0.19050000000000006
570.0	0.2305000000000001	0.19100000000000006
571.0	0.2320000000000001	0.18950000000000006
572.0	0.2320000000000001	0.19000000000000006
573.0	0.2320000000000001	0.19050000000000006
574.0	0.2315000000000001	0.19100000000000006
575.0	0.2315000000000001	0.19100000000000006
576.0	0.2315000000000001	0.19100000000000006
577.0	0.2310000000000001	0.19100000000000006
578.0	0.2310000000000001	0.19150000000000006
579.0	0.2310000000000001	0.19200000000000006
580.0	0.2310000000000001	0.19250000000000006
581.0	0.2320000000000001	0.19350000000000006
582.0	0.2320000000000001	0.19350000000000006
583.0	0.2325000000000001	0.19350000000000006
584.0	0.2330000000000001	0.19350000000000006
585.0	0.2325000000000001	0.19400000000000006
586.0	0.2320000000000001	0.1945
587.0	0.2320000000000001	0.195
588.0	0.2325000000000001	0.195
589.0	0.2330000000000001	0.1955
590.0	0.2330000000000001	0.1955
591.0	0.2330000000000001	0.196
592.0	0.2325000000000001	0.196
593.0	0.2315000000000001	0.196
594.0	0.2320000000000001	0.196
595.0	0.2320000000000001	0.1975
596.0	0.2330000000000001	0.1975
597.0	0.2320000000000001	0.1975
598.0	0.2325000000000001	0.1985
599.0	0.2340000000000001	0.1985
600.0	0.2335000000000001	0.1995
601.0	0.2340000000000001	0.1995
602.0	0.2340000000000001	0.2
603.0	0.2345000000000001	0.2005
604.0	0.2370000000000001	0.2005
605.0	0.2375000000000001	0.20000000000000007
606.0	0.2365000000000001	0.20100000000000007
607.0	0.2375000000000001	0.20100000000000007
608.0	0.2380000000000001	0.20100000000000007
609.0	0.2385000000000001	0.20150000000000007
610.0	0.2390000000000001	0.20100000000000007
611.0	0.2390000000000001	0.20050000000000007
612.0	0.2390000000000001	0.20200000000000007
613.0	0.2395000000000001	0.20250000000000007
614.0	0.2395000000000001	0.20300000000000007
615.0	0.2390000000000001	0.20300000000000007
616.0	0.2390000000000001	0.20300000000000007
617.0	0.2390000000000001	0.20250000000000007
618.0	0.2385000000000001	0.20300000000000007
619.0	0.2385000000000001	0.20250000000000007
620.0	0.2375000000000001	0.20300000000000007
621.0	0.2385000000000001	0.20450000000000007
622.0	0.2390000000000001	0.20450000000000007
623.0	0.2390000000000001	0.20600000000000007
624.0	0.2405000000000001	0.20650000000000007
625.0	0.2410000000000001	0.20700000000000007
626.0	0.2415000000000001	0.20750000000000007
627.0	0.2420000000000001	0.20750000000000007
628.0	0.2425000000000001	0.20800000000000007
629.0	0.2425000000000001	0.20750000000000007
630.0	0.2425000000000001	0.20800000000000007
631.0	0.2425000000000001	0.20850000000000007
632.0	0.2430000000000001	0.20850000000000007
633.0	0.24450000000000005	0.20900000000000007
634.0	0.24400000000000005	0.20950000000000008
635.0	0.24400000000000005	0.20900000000000007
636.0	0.24250000000000005	0.20950000000000008
637.0	0.24100000000000005	0.20950000000000008
638.0	0.24200000000000005	0.21000000000000008
639.0	0.24150000000000005	0.21000000000000008
640.0	0.24250000000000005	0.21000000000000008
641.0	0.24200000000000005	0.21150000000000008
642.0	0.24200000000000005	0.21150000000000008
643.0	0.24200000000000005	0.21150000000000008
644.0	0.24200000000000005	0.21200000000000008
645.0	0.24200000000000005	0.21200000000000008
646.0	0.24300000000000005	0.21200000000000008
647.0	0.24300000000000005	0.21150000000000008
648.0	0.24400000000000005	0.21150000000000008
649.0	0.24400000000000005	0.21100000000000008
650.0	0.24400000000000005	0.21200000000000002
651.0	0.24500000000000005	0.21150000000000002
652.0	0.24500000000000005	0.21250000000000002
653.0	0.24450000000000005	0.21350000000000002
654.0	0.24400000000000005	0.21400000000000002
655.0	0.24450000000000005	0.21350000000000002
656.0	0.24450000000000005	0.21400000000000002
657.0	0.24550000000000005	0.21400000000000002
658.0	0.24600000000000005	0.21400000000000002
659.0	0.24600000000000005	0.21400000000000002
660.0	0.24650000000000005	0.21450000000000002
661.0	0.24600000000000005	0.21450000000000002
662.0	0.24700000000000005	0.21500000000000002
663.0	0.24700000000000005	0.21500000000000002
664.0	0.24750000000000005	0.21500000000000002
